card_name,card_price_EUR,sold_date,vendor_name,vendor_reviews,vendor_ratings,bids_numbers,bloc_ID,set_ID
doduo 48 102,10.0,2024-01-30,brocante-et-vous,4387,99.6,0.0,3,93
doduo 48 102,28.0,2024-01-28,magr-6935,1266,100.0,4.0,3,93
doduo 48 102,29.5,2024-01-28,cygdq74,49,100.0,20.0,3,93
doduo 48 102,5.0,2024-01-26,worldofnils,508,99.3,0.0,3,93
doduo 48 102,81.0,2024-01-24,pokeeshop74,65,100.0,24.0,3,93
doduo 48 102,55.0,2024-01-22,centerpoke,110,98.9,0.0,3,93
doduo 48 102,26.6,2024-01-21,direct-tcg,531,100.0,17.0,3,93
doduo 48 102,22.5,2024-01-21,collectorcards-fr,4,100.0,10.0,3,93
doduo 48 102,30.5,2024-01-14,magr-6935,1266,100.0,9.0,3,93
doduo 48 102,116.0,2024-01-14,toinoo,49,97.6,26.0,3,93
doduo 48 102,29.9,2024-01-11,pokevivi7,17487,100.0,0.0,3,93
doduo 48 102,61.5,2024-01-11,pierrotb890,101,100.0,16.0,3,93
doduo 48 102,27.43,2024-01-10,balas_b_56,14,76.9,0.0,3,93
doduo 48 102,39.5,2024-01-09,pa-386107,9,100.0,7.0,3,93
doduo 48 102,87.0,2024-01-07,magr-6935,1266,100.0,13.0,3,93
doduo 48 102,2.4,2024-01-07,lucie-annpique_0,4204,100.0,0.0,3,93
doduo 48 102,19.5,2024-01-07,olivierjohnlocke,357,100.0,4.0,3,93
doduo 48 102,1.0,2024-01-06,alexd_6633,76,100.0,0.0,3,93
doduo 48 102,12.0,2024-01-05,brocante-et-vous,4387,99.6,0.0,3,93
doduo 48 102,13.5,2024-01-02,direct-tcg,531,100.0,3.0,3,93
doduo 48 102,18.5,2024-01-02,direct-tcg,531,100.0,6.0,3,93
doduo 48 102,22.01,2024-01-02,direct-tcg,531,100.0,7.0,3,93
doduo 48 102,50.0,2023-12-31,popmagasin,352,100.0,0.0,3,93
doduo 48 102,9.99,2023-12-27,lescartesauxtresors,720,100.0,0.0,3,93
doduo 48 102,1.5,2023-12-27,oliv7777,2594,100.0,0.0,3,93
doduo 48 102,30.5,2023-12-25,magr-6935,1266,100.0,9.0,3,93
doduo 48 102,18.0,2023-12-21,balas_b_56,14,76.9,0.0,3,93
doduo 48 102,29.5,2023-12-20,pokebob75,57,100.0,6.0,3,93
doduo 48 102,5.5,2023-12-20,axbarb-49,31,100.0,3.0,3,93
doduo 48 102,19.0,2023-12-17,magr-6935,1266,100.0,9.0,3,93
doduo 48 102,78.01,2023-12-17,centerpoke,110,98.9,27.0,3,93
doduo 48 102,7.5,2023-12-15,valentimource0,75,98.7,2.0,3,93
doduo 48 102,2.3,2023-12-12,pierspokecards16,1051,100.0,0.0,3,93
doduo 48 102,35.0,2023-12-12,axmigl0,98,100.0,0.0,3,93
doduo 48 102,10.0,2023-12-10,poke-arthur,19,95.2,6.0,3,93
doduo 48 102,37.5,2023-12-10,dplat_collector,299,100.0,14.0,3,93
doduo 48 102,96.0,2023-12-10,plazatcg,845,100.0,11.0,3,93
doduo 48 102,6.5,2023-12-10,kele_2649,162,100.0,6.0,3,93
doduo 48 102,1.0,2023-12-06,oliv7777,2594,100.0,0.0,3,93
doduo 48 102,37.5,2023-12-04,pierrotb890,101,100.0,17.0,3,93
doduo 48 102,28.5,2023-12-03,magr-6935,1266,100.0,16.0,3,93
doduo 48 102,11.5,2023-12-02,olivierjohnlocke,357,100.0,11.0,3,93
doduo 48 102,7.3,2023-12-01,rafou91,7667,100.0,5.0,3,93
doduo 48 102,6.9,2023-11-27,prof7467,1390,100.0,0.0,3,93
doduo 48 102,81.0,2023-11-26,cardscollects,85,100.0,12.0,3,93
doduo 48 102,4.0,2023-11-25,pokemonenfolie,286,100.0,3.0,3,93
doduo 48 102,1.0,2023-11-23,0_legrenierdezelda_0,4856,100.0,0.0,3,93
doduo 48 102,86.0,2023-11-19,plazatcg,845,100.0,14.0,3,93
doduo 48 102,49.5,2023-11-19,worldofnils,508,99.3,7.0,3,93
doduo 48 102,4.5,2023-11-19,lara_ochs,33,100.0,3.0,3,93
doduo 48 102,89.0,2023-11-17,cavernedutcg,104,100.0,17.0,3,93
soporifik 49 102,1.0,2024-02-10,tildeur,92,100.0,0.0,3,93
soporifik 49 102,26.5,2024-02-04,magr-6935,1266,100.0,8.0,3,93
soporifik 49 102,44.1,2024-02-04,poke-kaiba,778,100.0,10.0,3,93
soporifik 49 102,14.0,2024-02-02,arnmo-7253,62,100.0,0.0,3,93
soporifik 49 102,26.0,2024-01-30,ramoloss-cards,158,100.0,0.0,3,93
soporifik 49 102,30.5,2024-01-28,magr-6935,1266,100.0,4.0,3,93
soporifik 49 102,39.5,2024-01-28,cygdq74,49,100.0,10.0,3,93
soporifik 49 102,102.0,2024-01-24,pokeeshop74,65,100.0,23.0,3,93
soporifik 49 102,1.5,2024-01-24,tildeur,92,100.0,2.0,3,93
soporifik 49 102,1.5,2024-01-22,occaz-collections,906,100.0,2.0,3,93
soporifik 49 102,60.0,2024-01-22,magr-6935,1266,100.0,0.0,3,93
soporifik 49 102,21.5,2024-01-21,dplat_collector,299,100.0,13.0,3,93
soporifik 49 102,32.6,2024-01-21,direct-tcg,531,100.0,14.0,3,93
soporifik 49 102,2.0,2024-01-19,r.bilger,278,98.9,0.0,3,93
soporifik 49 102,35.5,2024-01-14,magr-6935,1266,100.0,17.0,3,93
soporifik 49 102,7.9,2024-01-11,pokevivi7,17487,100.0,0.0,3,93
soporifik 49 102,2.5,2024-01-07,lucie-annpique_0,4204,100.0,0.0,3,93
soporifik 49 102,90.0,2024-01-07,pikashop_5,107,99.1,0.0,3,93
soporifik 49 102,2.0,2024-01-03,oliv7777,2594,100.0,0.0,3,93
soporifik 49 102,17.5,2024-01-02,direct-tcg,531,100.0,4.0,3,93
soporifik 49 102,20.5,2024-01-02,direct-tcg,531,100.0,8.0,3,93
soporifik 49 102,1.0,2023-12-31,tildeur,92,100.0,0.0,3,93
soporifik 49 102,5.0,2023-12-29,pokemew-vente,56,100.0,0.0,3,93
soporifik 49 102,3.0,2023-11-23,familyparady61,11725,100.0,0.0,3,93
soporifik 49 102,10.0,2023-12-27,dehanicol,4306,100.0,0.0,3,93
soporifik 49 102,27.5,2023-12-21,balas_b_56,14,76.9,10.0,3,93
soporifik 49 102,1.0,2023-12-19,mcmpoindus0,0,0.0,0.0,3,93
soporifik 49 102,19.9,2023-12-18,pokevivi7,17487,100.0,0.0,3,93
soporifik 49 102,91.0,2023-12-17,centerpoke,110,98.9,31.0,3,93
soporifik 49 102,15.5,2023-12-13,manuchu,66,100.0,7.0,3,93
soporifik 49 102,6.5,2023-12-11,bea01.7,2128,99.3,4.0,3,93
soporifik 49 102,1.0,2023-12-11,danilo_75_6,15,80.0,0.0,3,93
soporifik 49 102,4.9,2023-12-11,prof7467,1390,100.0,0.0,3,93
soporifik 49 102,7.5,2023-12-10,mattdu_63,48,100.0,7.0,3,93
soporifik 49 102,1.0,2023-12-08,colrai-57,25,100.0,0.0,3,93
soporifik 49 102,1.0,2023-12-07,be698884,149,100.0,0.0,3,93
soporifik 49 102,1.0,2023-12-06,oliv7777,2594,100.0,0.0,3,93
soporifik 49 102,170.0,2023-12-03,worldofnils,508,99.3,0.0,3,93
soporifik 49 102,35.5,2023-12-03,magr-6935,1266,100.0,13.0,3,93
soporifik 49 102,1.0,2023-12-03,danilo_75_6,15,80.0,0.0,3,93
soporifik 49 102,5.0,2023-12-03,lara_ochs,33,100.0,6.0,3,93
soporifik 49 102,96.0,2023-11-26,cardscollects,85,100.0,14.0,3,93
soporifik 49 102,12.0,2023-11-26,valentimource0,75,98.7,0.0,3,93
soporifik 49 102,14.0,2023-11-24,brocante-et-vous,4387,99.6,0.0,3,93
soporifik 49 102,1.5,2023-11-24,alexns28,12,100.0,0.0,3,93
soporifik 49 102,30.0,2023-11-21,grale4477,30,100.0,0.0,3,93
soporifik 49 102,15.0,2023-11-20,123vendu,221,100.0,3.0,3,93
soporifik 49 102,97.21,2023-11-19,poke_ball_z,1225,100.0,16.0,3,93
soporifik 49 102,2.0,2023-11-13,melbro30,9,100.0,0.0,3,93
fantominus 50 102,3.0,2024-02-07,pasisa19,0,0.0,0.0,3,93
fantominus 50 102,10.5,2024-02-06,cattax2904,113,100.0,4.0,3,93
fantominus 50 102,9.51,2024-02-05,virgcho-35,10,100.0,15.0,3,93
fantominus 50 102,17.0,2024-02-04,olivierjohnlocke,357,100.0,0.0,3,93
fantominus 50 102,44.5,2024-02-04,cardscollects,85,100.0,20.0,3,93
fantominus 50 102,10.0,2024-01-31,starlor2tv,6,100.0,0.0,3,93
fantominus 50 102,19.0,2024-01-30,brocante-et-vous,4387,99.6,0.0,3,93
fantominus 50 102,30.5,2024-01-28,magr-6935,1266,100.0,4.0,3,93
fantominus 50 102,15.5,2024-01-28,marina_75_60,42,100.0,2.0,3,93
fantominus 50 102,30.5,2024-01-28,cygdq74,49,100.0,17.0,3,93
fantominus 50 102,15.5,2024-01-28,cygdq74,49,100.0,10.0,3,93
fantominus 50 102,29.9,2024-01-26,pokevivi7,17487,100.0,0.0,3,93
fantominus 50 102,0.7,2024-01-25,stphdesbo_0,51,100.0,3.0,3,93
fantominus 50 102,1.0,2024-01-24,oliv7777,2594,100.0,0.0,3,93
fantominus 50 102,1.0,2024-01-23,tildeur,92,100.0,0.0,3,93
fantominus 50 102,5.0,2024-01-23,zargo62,1426,100.0,0.0,3,93
fantominus 50 102,14.0,2024-01-19,ramoloss-cards,158,100.0,0.0,3,93
fantominus 50 102,2.5,2024-01-16,occaz-collections,906,100.0,2.0,3,93
fantominus 50 102,2.9,2024-01-15,game-occasion,13380,99.4,0.0,3,93
fantominus 50 102,43.2,2024-01-14,magr-6935,1266,100.0,13.0,3,93
fantominus 50 102,102.0,2024-01-07,magr-6935,1266,100.0,15.0,3,93
fantominus 50 102,2.0,2024-01-05,r.bilger,278,98.9,0.0,3,93
fantominus 50 102,15.5,2024-01-02,direct-tcg,531,100.0,4.0,3,93
fantominus 50 102,3.0,2023-12-29,pokemew-vente,56,100.0,0.0,3,93
fantominus 50 102,14.99,2023-12-27,retrogamezone,20824,99.9,0.0,3,93
fantominus 50 102,30.0,2023-12-21,retroandco,16103,99.9,0.0,3,93
fantominus 50 102,20.5,2023-12-21,balas_b_56,14,76.9,11.0,3,93
fantominus 50 102,5.9,2023-12-16,cest_depoque,22,95.5,0.0,3,93
fantominus 50 102,30.5,2023-12-10,magr-6935,1266,100.0,17.0,3,93
fantominus 50 102,15.0,2023-12-08,gasamaia022,1140,99.6,0.0,3,93
fantominus 50 102,1.0,2023-12-06,start-gaming,4102,99.9,0.0,3,93
fantominus 50 102,170.0,2023-12-03,worldofnils,508,99.3,0.0,3,93
fantominus 50 102,19.5,2023-12-03,magr-6935,1266,100.0,18.0,3,93
fantominus 50 102,18.5,2023-12-03,lara_ochs,33,100.0,7.0,3,93
fantominus 50 102,9.9,2023-11-30,pokevivi7,17487,100.0,0.0,3,93
fantominus 50 102,3.5,2023-11-23,familyparady61,11725,100.0,0.0,3,93
fantominus 50 102,87.0,2023-11-26,cardscollects,85,100.0,19.0,3,93
fantominus 50 102,89.0,2023-11-26,cardscollects,85,100.0,17.0,3,93
fantominus 50 102,28.5,2023-11-26,price.pokemon,295,100.0,18.0,3,93
fantominus 50 102,13.5,2023-11-26,valentimource0,75,98.7,5.0,3,93
fantominus 50 102,3.0,2023-11-19,planet.r,656,100.0,5.0,3,93
fantominus 50 102,40.5,2023-11-19,magr-6935,1266,100.0,11.0,3,93
smogo 51 102,7.5,2024-02-11,buenodelmundo2011,74,88.9,4.0,3,93
smogo 51 102,13.5,2024-02-09,flowi8678,1,0.0,3.0,3,93
smogo 51 102,6.5,2024-02-08,rafou91,7667,100.0,10.0,3,93
smogo 51 102,25.0,2024-02-04,magr-6935,1266,100.0,5.0,3,93
smogo 51 102,38.5,2024-02-04,cardscollects,85,100.0,21.0,3,93
smogo 51 102,135.0,2024-02-02,brocante-et-vous,4387,99.6,0.0,3,93
smogo 51 102,2.0,2024-02-01,zadkiel,26,100.0,2.0,3,93
smogo 51 102,1.5,2024-01-30,tousenunshop,1002,98.8,0.0,3,93
smogo 51 102,36.5,2024-01-28,magr-6935,1266,100.0,6.0,3,93
smogo 51 102,1.0,2024-01-24,oliv7777,2594,100.0,0.0,3,93
smogo 51 102,101.0,2024-01-22,pokeeshop74,65,100.0,47.0,3,93
smogo 51 102,13.0,2024-01-21,ramoloss-cards,158,100.0,0.0,3,93
smogo 51 102,32.01,2024-01-21,direct-tcg,531,100.0,15.0,3,93
smogo 51 102,26.1,2024-01-21,direct-tcg,531,100.0,14.0,3,93
smogo 51 102,7.5,2024-01-21,cygdq74,49,100.0,5.0,3,93
smogo 51 102,5.0,2024-01-20,camra-1646,14,100.0,0.0,3,93
smogo 51 102,23.0,2024-01-18,niniopoke,97,99.0,9.0,3,93
smogo 51 102,2.49,2024-01-16,charlie-s-treasures,1250,100.0,0.0,3,93
smogo 51 102,12.5,2024-01-15,whoshot83,61,100.0,13.0,3,93
smogo 51 102,1.3,2024-01-15,lucie-annpique_0,4204,100.0,0.0,3,93
smogo 51 102,30.0,2024-01-14,magr-6935,1266,100.0,11.0,3,93
smogo 51 102,72.0,2024-01-09,brocante-et-vous,4387,99.6,0.0,3,93
smogo 51 102,76.0,2024-01-07,magr-6935,1266,100.0,11.0,3,93
smogo 51 102,1.0,2024-01-07,iguanaseb83,118,94.2,0.0,3,93
smogo 51 102,5.0,2024-01-04,worldofnils,508,99.3,0.0,3,93
smogo 51 102,1.0,2023-12-31,iguanaseb83,118,94.2,0.0,3,93
smogo 51 102,2.5,2023-12-29,pokemew-vente,56,100.0,0.0,3,93
smogo 51 102,3.0,2023-11-23,familyparady61,11725,100.0,0.0,3,93
smogo 51 102,50.0,2023-12-28,direct-tcg,531,100.0,0.0,3,93
smogo 51 102,8.95,2023-12-24,pokeze,48,100.0,0.0,3,93
smogo 51 102,2.0,2023-12-24,fkkev-xjvsyt,52,100.0,0.0,3,93
smogo 51 102,51.0,2023-12-20,pokebob75,57,100.0,9.0,3,93
smogo 51 102,20.0,2023-12-17,magr-6935,1266,100.0,8.0,3,93
smogo 51 102,1.0,2023-12-13,ushiwaz,56,100.0,0.0,3,93
smogo 51 102,9.9,2023-12-11,prof7467,1390,100.0,0.0,3,93
smogo 51 102,12.5,2023-12-04,freddykovitch,103,98.2,9.0,3,93
smogo 51 102,170.0,2023-12-03,worldofnils,508,99.3,0.0,3,93
smogo 51 102,28.5,2023-12-03,magr-6935,1266,100.0,17.0,3,93
smogo 51 102,42.5,2023-12-01,cavernedutcg,104,100.0,29.0,3,93
smogo 51 102,82.0,2023-11-26,cardscollects,85,100.0,10.0,3,93
smogo 51 102,72.0,2023-11-26,cardscollects,85,100.0,8.0,3,93
smogo 51 102,30.0,2023-11-26,price.pokemon,295,100.0,13.0,3,93
smogo 51 102,12.0,2023-11-24,brocante-et-vous,4387,99.6,0.0,3,93
smogo 51 102,102.0,2023-11-19,plazatcg,845,100.0,9.0,3,93
smogo 51 102,45.5,2023-11-19,magr-6935,1266,100.0,11.0,3,93
smogo 51 102,49.5,2023-11-19,worldofnils,508,99.3,6.0,3,93
smogo 51 102,1.5,2023-11-13,iguanaseb83,118,94.2,2.0,3,93
machoc 52 102,80.0,2024-02-08,titouse57670,89,100.0,0.0,3,93
machoc 52 102,8.0,2024-02-08,fabgui6,121,100.0,0.0,3,93
machoc 52 102,18.5,2024-02-07,roumart01,57,100.0,0.0,3,93
machoc 52 102,24.9,2024-02-06,giolazzotcg,3603,100.0,0.0,3,93
machoc 52 102,22.5,2024-02-05,pierrotb890,101,100.0,9.0,3,93
machoc 52 102,25.5,2024-02-04,magr-6935,1266,100.0,11.0,3,93
machoc 52 102,97.0,2024-02-04,magr-6935,1266,100.0,30.0,3,93
machoc 52 102,84.0,2024-02-04,cardscollects,85,100.0,21.0,3,93
machoc 52 102,14.99,2024-01-29,retrogamezone,20824,99.9,0.0,3,93
machoc 52 102,29.5,2024-01-28,magr-6935,1266,100.0,11.0,3,93
machoc 52 102,1.0,2024-01-26,iguanaseb83,118,94.2,0.0,3,93
machoc 52 102,0.1,2024-01-25,stphdesbo_0,51,100.0,2.0,3,93
machoc 52 102,8.95,2024-01-24,pokeze,48,100.0,0.0,3,93
machoc 52 102,5.0,2024-01-23,occaz-collections,906,100.0,0.0,3,93
machoc 52 102,18.0,2024-01-23,luffyboy,547,99.5,0.0,3,93
machoc 52 102,24.6,2024-01-21,direct-tcg,531,100.0,14.0,3,93
machoc 52 102,47.0,2024-01-21,feune70,111,100.0,0.0,3,93
machoc 52 102,2.0,2024-01-19,r.bilger,278,98.9,0.0,3,93
machoc 52 102,0.05,2024-01-18,stphdesbo_0,51,100.0,2.0,3,93
machoc 52 102,33.5,2024-01-14,magr-6935,1266,100.0,13.0,3,93
machoc 52 102,23.0,2024-01-14,sylmor74,477,100.0,10.0,3,93
machoc 52 102,7.5,2024-01-08,lucie-annpique_0,4204,100.0,0.0,3,93
machoc 52 102,19.5,2024-01-08,pierrotb890,101,100.0,17.0,3,93
machoc 52 102,102.0,2024-01-07,magr-6935,1266,100.0,14.0,3,93
machoc 52 102,10.0,2024-01-07,ienien2112,397,100.0,0.0,3,93
machoc 52 102,5.0,2024-01-04,dannwattign-0,37,100.0,0.0,3,93
machoc 52 102,40.5,2024-01-03,athorg,730,100.0,16.0,3,93
machoc 52 102,21.5,2024-01-02,direct-tcg,531,100.0,7.0,3,93
machoc 52 102,1.0,2024-01-02,be698884,149,100.0,0.0,3,93
machoc 52 102,3.5,2023-12-27,worldofnils,508,99.3,0.0,3,93
machoc 52 102,24.5,2023-12-25,magr-6935,1266,100.0,9.0,3,93
machoc 52 102,20.0,2023-12-22,lopas2627,349,100.0,0.0,3,93
machoc 52 102,21.5,2023-12-17,magr-6935,1266,100.0,8.0,3,93
machoc 52 102,51.0,2023-12-17,poke-kaiba,778,100.0,21.0,3,93
machoc 52 102,3.0,2023-12-14,gameshop2023,17,100.0,0.0,3,93
machoc 52 102,1.0,2023-12-13,oliv7777,2594,100.0,0.0,3,93
machoc 52 102,6.0,2023-12-11,lestresorsduptitmax,397,99.0,0.0,3,93
machoc 52 102,15.5,2023-12-10,poke-arthur,19,95.2,4.0,3,93
machoc 52 102,32.5,2023-12-10,magr-6935,1266,100.0,13.0,3,93
machoc 52 102,1.0,2023-12-07,evolifamily,584,100.0,0.0,3,93
machoc 52 102,69.85,2023-12-05,poke_matos,6730,100.0,0.0,3,93
machoc 52 102,40.5,2023-12-04,pierrotb890,101,100.0,13.0,3,93
machoc 52 102,170.0,2023-12-03,worldofnils,508,99.3,0.0,3,93
machoc 52 102,28.5,2023-12-03,magr-6935,1266,100.0,14.0,3,93
machoc 52 102,1.0,2023-12-02,pokemonenfolie,286,100.0,0.0,3,93
machoc 52 102,111.0,2023-11-30,plazatcg,845,100.0,0.0,3,93
machoc 52 102,3.0,2023-11-23,familyparady61,11725,100.0,0.0,3,93
machoc 52 102,21.5,2023-11-26,magr-6935,1266,100.0,7.0,3,93
machoc 52 102,9.0,2023-11-26,valentimource0,75,98.7,0.0,3,93
machoc 52 102,13.5,2023-11-24,poke-arthur,19,95.2,9.0,3,93
machoc 52 102,111.0,2023-11-19,plazatcg,845,100.0,24.0,3,93
machoc 52 102,83.02,2023-11-19,poke_ball_z,1225,100.0,16.0,3,93
machoc 52 102,21.0,2023-11-19,magr-6935,1266,100.0,13.0,3,93
machoc 52 102,46.5,2023-11-19,worldofnils,508,99.3,9.0,3,93
machoc 52 102,7.5,2023-11-19,lara_ochs,33,100.0,2.0,3,93
machoc 52 102,1.0,2023-11-17,evolifamily,584,100.0,0.0,3,93
machoc 52 102,1.0,2023-11-15,osguiliat,2,100.0,0.0,3,93
machoc 52 102,83.0,2023-11-13,collectibles-mansion,117,99.1,9.0,3,93
machoc 52 102,41.5,2023-11-13,vinbri_9066,40,100.0,15.0,3,93
machoc 52 102,41.0,2023-11-13,rommac_28,24,100.0,19.0,3,93
machoc 52 102,1.0,2023-11-13,be698884,149,100.0,0.0,3,93
magneti 53 102,90.0,2024-02-07,antocqu-0,134,100.0,0.0,3,93
magneti 53 102,23.5,2024-02-04,magr-6935,1266,100.0,8.0,3,93
magneti 53 102,73.0,2024-02-04,magr-6935,1266,100.0,22.0,3,93
magneti 53 102,77.0,2024-02-04,cardscollects,85,100.0,13.0,3,93
magneti 53 102,88.1,2024-02-04,cardscollects,85,100.0,17.0,3,93
magneti 53 102,45.5,2024-02-04,amisdespokemons,573,99.5,10.0,3,93
magneti 53 102,26.5,2024-02-04,anaquinne,566,99.4,10.0,3,93
magneti 53 102,30.0,2024-02-03,123vendu,221,100.0,0.0,3,93
magneti 53 102,15.9,2024-02-03,game-occasion,13380,99.4,0.0,3,93
magneti 53 102,5.0,2024-01-31,scx_95,65,100.0,4.0,3,93
magneti 53 102,5.5,2024-01-29,romic218,18,100.0,5.0,3,93
magneti 53 102,10.0,2024-01-29,cygdq74,49,100.0,0.0,3,93
magneti 53 102,30.0,2024-01-28,magr-6935,1266,100.0,4.0,3,93
magneti 53 102,2.0,2024-01-26,r.bilger,278,98.9,2.0,3,93
magneti 53 102,22.6,2024-01-21,direct-tcg,531,100.0,10.0,3,93
magneti 53 102,9.55,2024-01-21,cygdq74,49,100.0,11.0,3,93
magneti 53 102,5.0,2024-01-21,cygdq74,49,100.0,7.0,3,93
magneti 53 102,0.1,2024-01-20,stphdesbo_0,51,100.0,2.0,3,93
magneti 53 102,30.0,2024-01-16,yscherd,170,100.0,0.0,3,93
magneti 53 102,1.0,2024-01-16,occaz-collections,906,100.0,0.0,3,93
magneti 53 102,34.5,2024-01-14,magr-6935,1266,100.0,14.0,3,93
magneti 53 102,1.5,2024-01-13,moi30150,83,100.0,0.0,3,93
magneti 53 102,16.5,2024-01-11,balas_b_56,14,76.9,8.0,3,93
magneti 53 102,12.0,2024-01-08,brocante-et-vous,4387,99.6,0.0,3,93
magneti 53 102,83.0,2024-01-07,magr-6935,1266,100.0,17.0,3,93
magneti 53 102,2.6,2024-01-07,lucie-annpique_0,4204,100.0,0.0,3,93
magneti 53 102,1.0,2024-01-05,pokemew-vente,56,100.0,0.0,3,93
magneti 53 102,1.0,2024-01-03,oliv7777,2594,100.0,0.0,3,93
magneti 53 102,17.5,2024-01-02,direct-tcg,531,100.0,10.0,3,93
magneti 53 102,18.01,2024-01-02,direct-tcg,531,100.0,4.0,3,93
magneti 53 102,14.5,2024-01-02,brocante-et-vous,4387,99.6,0.0,3,93
magneti 53 102,41.0,2023-12-31,ilik3d0lla,261,98.9,25.0,3,93
magneti 53 102,20.0,2023-12-25,magr-6935,1266,100.0,5.0,3,93
magneti 53 102,24.5,2023-12-21,balas_b_56,14,76.9,15.0,3,93
magneti 53 102,20.5,2023-12-20,pokebob75,57,100.0,4.0,3,93
magneti 53 102,72.0,2023-12-19,brocante-et-vous,4387,99.6,0.0,3,93
magneti 53 102,12.5,2023-12-17,magr-6935,1266,100.0,5.0,3,93
magneti 53 102,6.5,2023-12-16,poke-arthur,19,95.2,3.0,3,93
magneti 53 102,9.0,2023-12-12,samis2556,7,100.0,0.0,3,93
magneti 53 102,7.5,2023-12-10,poke-arthur,19,95.2,2.0,3,93
magneti 53 102,30.5,2023-12-10,magr-6935,1266,100.0,12.0,3,93
magneti 53 102,38.5,2023-12-10,dplat_collector,299,100.0,7.0,3,93
magneti 53 102,2.0,2023-12-10,marcro-5117,11,83.3,0.0,3,93
magneti 53 102,5.1,2023-12-10,lara_ochs,33,100.0,4.0,3,93
magneti 53 102,35.0,2023-12-10,centerpoke,110,98.9,17.0,3,93
magneti 53 102,5.0,2023-12-08,worldofnils,508,99.3,0.0,3,93
magneti 53 102,10.0,2023-12-07,valentimource0,75,98.7,0.0,3,93
magneti 53 102,7.0,2023-12-04,tvmf1814,5,100.0,0.0,3,93
magneti 53 102,9.99,2023-12-04,pokemon_underground,246,100.0,0.0,3,93
magneti 53 102,170.0,2023-12-03,worldofnils,508,99.3,0.0,3,93
magneti 53 102,26.0,2023-12-03,magr-6935,1266,100.0,11.0,3,93
magneti 53 102,16.0,2023-12-02,poke-arthur,19,95.2,6.0,3,93
magneti 53 102,3.5,2023-11-23,familyparady61,11725,100.0,0.0,3,93
magneti 53 102,24.0,2023-11-26,magr-6935,1266,100.0,7.0,3,93
magneti 53 102,93.21,2023-11-26,plazatcg,845,100.0,30.0,3,93
magneti 53 102,94.0,2023-11-26,cardscollects,85,100.0,12.0,3,93
magneti 53 102,11.5,2023-11-24,poke-arthur,19,95.2,6.0,3,93
magneti 53 102,5.5,2023-11-24,poke-arthur,19,95.2,2.0,3,93
magneti 53 102,30.0,2023-11-21,yscherd,170,100.0,0.0,3,93
magneti 53 102,21.0,2023-11-19,magr-6935,1266,100.0,6.0,3,93
magneti 53 102,32.5,2023-11-19,worldofnils,508,99.3,8.0,3,93
magneti 53 102,6.6,2023-11-19,lara_ochs,33,100.0,0.0,3,93
magneti 53 102,40.5,2023-11-13,vinbri_9066,40,100.0,6.0,3,93
magneti 53 102,51.0,2023-11-13,rommac_28,24,100.0,20.0,3,93
chrysacier 54 102,58.98,2024-02-07,pokebob75,57,100.0,9.0,3,93
chrysacier 54 102,22.5,2024-02-04,magr-6935,1266,100.0,5.0,3,93
chrysacier 54 102,91.0,2024-02-04,magr-6935,1266,100.0,29.0,3,93
chrysacier 54 102,81.0,2024-02-04,cardscollects,85,100.0,9.0,3,93
chrysacier 54 102,81.0,2024-02-04,cardscollects,85,100.0,10.0,3,93
chrysacier 54 102,17.0,2024-02-04,olivierjohnlocke,357,100.0,0.0,3,93
chrysacier 54 102,92.1,2024-02-04,cardscollects,85,100.0,17.0,3,93
chrysacier 54 102,6.5,2024-01-29,pokemew-vente,56,100.0,0.0,3,93
chrysacier 54 102,25.5,2024-01-28,magr-6935,1266,100.0,7.0,3,93
chrysacier 54 102,5.5,2024-01-28,cygdq74,49,100.0,6.0,3,93
chrysacier 54 102,5.0,2024-01-28,zalikc,481,100.0,0.0,3,93
chrysacier 54 102,13.0,2024-01-20,brocante-et-vous,4387,99.6,0.0,3,93
chrysacier 54 102,115.0,2024-01-18,pikashop_5,107,99.1,0.0,3,93
chrysacier 54 102,16.99,2024-01-16,lescartesauxtresors,720,100.0,0.0,3,93
chrysacier 54 102,10.0,2024-01-14,ienien2112,397,100.0,0.0,3,93
chrysacier 54 102,31.5,2024-01-14,vinfr19,242,100.0,27.0,3,93
chrysacier 54 102,23.02,2024-01-14,magr-6935,1266,100.0,9.0,3,93
chrysacier 54 102,3.5,2024-01-12,gameshop2023,17,100.0,3.0,3,93
chrysacier 54 102,16.5,2024-01-11,balas_b_56,14,76.9,9.0,3,93
chrysacier 54 102,14.9,2024-01-09,wn-cards,3690,99.8,0.0,3,93
chrysacier 54 102,78.5,2024-01-07,magr-6935,1266,100.0,21.0,3,93
chrysacier 54 102,10.0,2024-01-05,rapcoq-0,48,98.0,0.0,3,93
chrysacier 54 102,23.05,2024-01-03,athorg,730,100.0,20.0,3,93
chrysacier 54 102,21.5,2024-01-02,direct-tcg,531,100.0,19.0,3,93
chrysacier 54 102,3.5,2023-12-29,pokemew-vente,56,100.0,0.0,3,93
chrysacier 54 102,20.5,2023-12-25,magr-6935,1266,100.0,4.0,3,93
chrysacier 54 102,119.9,2023-12-22,poke_ball_z,1225,100.0,0.0,3,93
chrysacier 54 102,18.0,2023-12-22,lopas2627,349,100.0,0.0,3,93
chrysacier 54 102,12.0,2023-12-20,balas_b_56,14,76.9,0.0,3,93
chrysacier 54 102,1.0,2023-12-20,ludofava,24,100.0,0.0,3,93
