set_name,card_title,bloc_name
Écarlate et Violet,scalpion 132 198,Écarlate et Violet
Écarlate et Violet,scalproie 133 198,Écarlate et Violet
Écarlate et Violet,scalpereur 134 198,Écarlate et Violet
Écarlate et Violet,grondogue 135 198,Écarlate et Violet
Écarlate et Violet,grondogue 136 198,Écarlate et Violet
Écarlate et Violet,dogrino 137 198,Écarlate et Violet
Écarlate et Violet,lestombaile 138 198,Écarlate et Violet
Écarlate et Violet,foretress 139 198,Écarlate et Violet
Écarlate et Violet,vrombi 140 198,Écarlate et Violet
Écarlate et Violet,vrombi 141 198,Écarlate et Violet
Écarlate et Violet,vrombotor 142 198,Écarlate et Violet
Écarlate et Violet,roue de fer ex 143 198,Écarlate et Violet
Écarlate et Violet,leveinard 144 198,Écarlate et Violet
Écarlate et Violet,leuphorie 145 198,Écarlate et Violet
Écarlate et Violet,mangriff 146 198,Écarlate et Violet
Écarlate et Violet,mangriff 147 198,Écarlate et Violet
Écarlate et Violet,etourmi 148 198,Écarlate et Violet
Écarlate et Violet,etourvol 149 198,Écarlate et Violet
Écarlate et Violet,etouraptor 150 198,Écarlate et Violet
Écarlate et Violet,rongourmand 151 198,Écarlate et Violet
Écarlate et Violet,rongrigou 152 198,Écarlate et Violet
Écarlate et Violet,wimessir 153 198,Écarlate et Violet
Écarlate et Violet,gourmelet 154 198,Écarlate et Violet
Écarlate et Violet,gourmelet 155 198,Écarlate et Violet
Écarlate et Violet,gourmelet 156 198,Écarlate et Violet
Écarlate et Violet,fragroin 157 198,Écarlate et Violet
Écarlate et Violet,fragroin ex 158 198,Écarlate et Violet
Écarlate et Violet,compagnol 159 198,Écarlate et Violet
Écarlate et Violet,compagnol 160 198,Écarlate et Violet
Écarlate et Violet,famignol 161 198,Écarlate et Violet
Écarlate et Violet,tapatoes 162 198,Écarlate et Violet
Écarlate et Violet,motorizard 163 198,Écarlate et Violet
Écarlate et Violet,motorizard 164 198,Écarlate et Violet
Écarlate et Violet,flamenroule 165 198,Écarlate et Violet
Écarlate et Violet,pepper 166 198,Écarlate et Violet
Écarlate et Violet,terrain de plage 167 198,Écarlate et Violet
Écarlate et Violet,maillet ecrasant 168 198,Écarlate et Violet
Écarlate et Violet,bandeau de defi 169 198,Écarlate et Violet
Écarlate et Violet,generateur electrique 170 198,Écarlate et Violet
Écarlate et Violet,recuperation d'energie 171 198,Écarlate et Violet
Écarlate et Violet,recherche d'energie 172 198,Écarlate et Violet
Écarlate et Violet,echange d'energie 173 198,Écarlate et Violet
Écarlate et Violet,multi exp 174 198,Écarlate et Violet
Écarlate et Violet,jacq 175 198,Écarlate et Violet
Écarlate et Violet,juge 176 198,Écarlate et Violet
Écarlate et Violet,era 177 198,Écarlate et Violet
Écarlate et Violet,mesaledo 178 198,Écarlate et Violet
Écarlate et Violet,mimosa 179 198,Écarlate et Violet
Écarlate et Violet,menzi 180 198,Écarlate et Violet
Écarlate et Violet,faiblo ball 181 198,Écarlate et Violet
Écarlate et Violet,registre ami 182 198,Écarlate et Violet
Écarlate et Violet,pania 183 198,Écarlate et Violet
Écarlate et Violet,panier de pique nique 184 198,Écarlate et Violet
Écarlate et Violet,poke ball 185 198,Écarlate et Violet
Écarlate et Violet,pokematos 3.0 186 198,Écarlate et Violet
Écarlate et Violet,attrape pokemon 187 198,Écarlate et Violet
Écarlate et Violet,potion 188 198,Écarlate et Violet
Écarlate et Violet,recherches professorales professeure olim 189 198,Écarlate et Violet
Écarlate et Violet,recherches professorales professeur turum 190 198,Écarlate et Violet
Écarlate et Violet,super bonbon 191 198,Écarlate et Violet
Écarlate et Violet,plastron roc 192 198,Écarlate et Violet
Écarlate et Violet,casque brut 193 198,Écarlate et Violet
Écarlate et Violet,echange 194 198,Écarlate et Violet
Écarlate et Violet,sbire de la team star 195 198,Écarlate et Violet
Écarlate et Violet,hyper ball 196 198,Écarlate et Violet
Écarlate et Violet,bandeau vitalite 197 198,Écarlate et Violet
Écarlate et Violet,gamin 198 198,Écarlate et Violet
Écarlate et Violet,tissenboule 199 198,Écarlate et Violet
Écarlate et Violet,olivado 200 198,Écarlate et Violet
Écarlate et Violet,terracool 201 198,Écarlate et Violet
Écarlate et Violet,scovilain 202 198,Écarlate et Violet
Écarlate et Violet,carmadura 203 198,Écarlate et Violet
Écarlate et Violet,ramoloss 204 198,Écarlate et Violet
Écarlate et Violet,flingouste 205 198,Écarlate et Violet
Écarlate et Violet,taupikeau 206 198,Écarlate et Violet
Écarlate et Violet,oyacata 207 198,Écarlate et Violet
Écarlate et Violet,pachirisu 208 198,Écarlate et Violet
Écarlate et Violet,pohmarmotte 209 198,Écarlate et Violet
Écarlate et Violet,soporifik 210 198,Écarlate et Violet
Écarlate et Violet,tarsal 211 198,Écarlate et Violet
Écarlate et Violet,kirlia 212 198,Écarlate et Violet
Écarlate et Violet,patachiot 213 198,Écarlate et Violet
Écarlate et Violet,toutombe 214 198,Écarlate et Violet
Écarlate et Violet,riolu 215 198,Écarlate et Violet
Écarlate et Violet,mascaiman 216 198,Écarlate et Violet
Écarlate et Violet,craparoi 217 198,Écarlate et Violet
Écarlate et Violet,dogrino 218 198,Écarlate et Violet
Écarlate et Violet,lestombaile 219 198,Écarlate et Violet
Écarlate et Violet,scalpereur 220 198,Écarlate et Violet
Écarlate et Violet,etourmi 221 198,Écarlate et Violet
Écarlate et Violet,rongourmand 222 198,Écarlate et Violet
Écarlate et Violet,filentrappe ex 223 198,Écarlate et Violet
Écarlate et Violet,arcanin ex 224 198,Écarlate et Violet
Écarlate et Violet,leviator ex 225 198,Écarlate et Violet
Écarlate et Violet,magnezone ex 226 198,Écarlate et Violet
Écarlate et Violet,miraidon ex 227 198,Écarlate et Violet
Écarlate et Violet,gardevoir ex 228 198,Écarlate et Violet
Écarlate et Violet,branette ex 229 198,Écarlate et Violet
Écarlate et Violet,fort ivoire ex 230 198,Écarlate et Violet
Écarlate et Violet,koraidon ex 231 198,Écarlate et Violet
Écarlate et Violet,coatox ex  232 198,Écarlate et Violet
Écarlate et Violet,roue de fer ex 233 198,Écarlate et Violet
Écarlate et Violet,fragroin ex 234 198,Écarlate et Violet
Écarlate et Violet,pepper 235 198,Écarlate et Violet
Écarlate et Violet,jacq 236 198,Écarlate et Violet
Écarlate et Violet,era 237 198,Écarlate et Violet
Écarlate et Violet,mimosa 238 198,Écarlate et Violet
Écarlate et Violet,pania 239 198,Écarlate et Violet
Écarlate et Violet,recherches professorales professeure olim 240 198,Écarlate et Violet
Écarlate et Violet,recherches professorales professeur turum 241 198,Écarlate et Violet
Écarlate et Violet,sbire de la team star 242 198,Écarlate et Violet
Écarlate et Violet,filentrappe ex 243 198,Écarlate et Violet
Écarlate et Violet,miraidon ex 244 198,Écarlate et Violet
Écarlate et Violet,gardevoir ex 245 198,Écarlate et Violet
Écarlate et Violet,fort ivoire ex 246 198,Écarlate et Violet
Écarlate et Violet,koraidon ex 247 198,Écarlate et Violet
Écarlate et Violet,roue de fer ex 248 198,Écarlate et Violet
Écarlate et Violet,pepper 249 198,Écarlate et Violet
Écarlate et Violet,jacq 250 198,Écarlate et Violet
Écarlate et Violet,mimosa 251 198,Écarlate et Violet
Écarlate et Violet,pania 252 198,Écarlate et Violet
Écarlate et Violet,miraidon ex 253 198,Écarlate et Violet
Écarlate et Violet,koraidon ex 254 198,Écarlate et Violet
Écarlate et Violet,faiblo ball 255 198,Écarlate et Violet
Écarlate et Violet,super bonbon 256 198,Écarlate et Violet
Écarlate et Violet,energie electrique 257 198,Écarlate et Violet
Écarlate et Violet,energie combat 258 198,Écarlate et Violet
Épée et Bouclier,celebi v 1 202,Épée et Bouclier
Épée et Bouclier,roselia 2 202,Épée et Bouclier
Épée et Bouclier,roselia 3 202,Épée et Bouclier
Épée et Bouclier,roserade 4 202,Épée et Bouclier
Épée et Bouclier,doudouvet 5 202,Épée et Bouclier
Épée et Bouclier,farfaduvet 6 202,Épée et Bouclier
Épée et Bouclier,maracachi 7 202,Épée et Bouclier
Épée et Bouclier,fermite 8 202,Épée et Bouclier
Épée et Bouclier,sinistrail v 9 202,Épée et Bouclier
Épée et Bouclier,ouistempo 10 202,Épée et Bouclier
Épée et Bouclier,ouistempo 11 202,Épée et Bouclier
Épée et Bouclier,badabouin 12 202,Épée et Bouclier
Épée et Bouclier,badabouin 13 202,Épée et Bouclier
Épée et Bouclier,gorythmic 14 202,Épée et Bouclier
Épée et Bouclier,gorythmic 15 202,Épée et Bouclier
Épée et Bouclier,larvadar 16 202,Épée et Bouclier
Épée et Bouclier,larvadar 17 202,Épée et Bouclier
Épée et Bouclier,coleodome 18 202,Épée et Bouclier
Épée et Bouclier,astronelle 19 202,Épée et Bouclier
Épée et Bouclier,tournicoton 20 202,Épée et Bouclier
Épée et Bouclier,blancoton 21 202,Épée et Bouclier
Épée et Bouclier,goupix 22 202,Épée et Bouclier
Épée et Bouclier,feunard 23 202,Épée et Bouclier
Épée et Bouclier,chartor v 24 202,Épée et Bouclier
Épée et Bouclier,victini v 25 202,Épée et Bouclier
Épée et Bouclier,aflamanoir 26 202,Épée et Bouclier
Épée et Bouclier,tritox 27 202,Épée et Bouclier
Épée et Bouclier,malamandre 28 202,Épée et Bouclier
Épée et Bouclier,boumata 29 202,Épée et Bouclier
Épée et Bouclier,flambino 30 202,Épée et Bouclier
Épée et Bouclier,flambino 31 202,Épée et Bouclier
Épée et Bouclier,lapyro 32 202,Épée et Bouclier
Épée et Bouclier,lapyro 33 202,Épée et Bouclier
Épée et Bouclier,pyrobut 34 202,Épée et Bouclier
Épée et Bouclier,pyrobut 35 202,Épée et Bouclier
Épée et Bouclier,pyrobut 36 202,Épée et Bouclier
Épée et Bouclier,grillepattes 37 202,Épée et Bouclier
Épée et Bouclier,grillepattes 38 202,Épée et Bouclier
Épée et Bouclier,scolocendre 39 202,Épée et Bouclier
Épée et Bouclier,kokiyas 40 202,Épée et Bouclier
Épée et Bouclier,crustabri 41 202,Épée et Bouclier
Épée et Bouclier,krabby 42 202,Épée et Bouclier
Épée et Bouclier,krabby 43 202,Épée et Bouclier
Épée et Bouclier,krabboss 44 202,Épée et Bouclier
Épée et Bouclier,poissirene 45 202,Épée et Bouclier
Épée et Bouclier,poissirene 46 202,Épée et Bouclier
Épée et Bouclier,poissoroy 47 202,Épée et Bouclier
Épée et Bouclier,lokhlass 48 202,Épée et Bouclier
Épée et Bouclier,lokhlass v 49 202,Épée et Bouclier
Épée et Bouclier,lokhlass vmax 50 202,Épée et Bouclier
Épée et Bouclier,qwilfish 51 202,Épée et Bouclier
Épée et Bouclier,demanta 52 202,Épée et Bouclier
Épée et Bouclier,keldeo v 53 202,Épée et Bouclier
Épée et Bouclier,larmeleon 54 202,Épée et Bouclier
Épée et Bouclier,larmeleon 55 202,Épée et Bouclier
Épée et Bouclier,arrozard 56 202,Épée et Bouclier
Épée et Bouclier,arrozard 57 202,Épée et Bouclier
Épée et Bouclier,lezargus 58 202,Épée et Bouclier
Épée et Bouclier,lezargus 59 202,Épée et Bouclier
Épée et Bouclier,khelocrok 60 202,Épée et Bouclier
Épée et Bouclier,torgamord 61 202,Épée et Bouclier
Épée et Bouclier,nigosier 62 202,Épée et Bouclier
Épée et Bouclier,frissonille 63 202,Épée et Bouclier
Épée et Bouclier,beldeneige 64 202,Épée et Bouclier
Épée et Bouclier,pikachu 65 202,Épée et Bouclier
Épée et Bouclier,raichu 66 202,Épée et Bouclier
Épée et Bouclier,loupio 67 202,Épée et Bouclier
Épée et Bouclier,loupio 68 202,Épée et Bouclier
Épée et Bouclier,lanturn 69 202,Épée et Bouclier
Épée et Bouclier,statitik 70 202,Épée et Bouclier
Épée et Bouclier,mygavolt 71 202,Épée et Bouclier
Épée et Bouclier,tokorico v 72 202,Épée et Bouclier
Épée et Bouclier,voltoutou 73 202,Épée et Bouclier
Épée et Bouclier,voltoutou 74 202,Épée et Bouclier
Épée et Bouclier,fulgudog 75 202,Épée et Bouclier
Épée et Bouclier,fulgudog 76 202,Épée et Bouclier
Épée et Bouclier,wattapik 77 202,Épée et Bouclier
Épée et Bouclier,morpeko 78 202,Épée et Bouclier
Épée et Bouclier,morpeko v 79 202,Épée et Bouclier
Épée et Bouclier,morpeko vmax 80 202,Épée et Bouclier
Épée et Bouclier,ponyta de galar 81 202,Épée et Bouclier
Épée et Bouclier,galopa de galar 82 202,Épée et Bouclier
Épée et Bouclier,fantominus 83 202,Épée et Bouclier
Épée et Bouclier,spectrum 84 202,Épée et Bouclier
Épée et Bouclier,ectoplasma 85 202,Épée et Bouclier
Épée et Bouclier,qulbutoke v 86 202,Épée et Bouclier
Épée et Bouclier,munna 87 202,Épée et Bouclier
Épée et Bouclier,mushana 88 202,Épée et Bouclier
Épée et Bouclier,theffroi 89 202,Épée et Bouclier
Épée et Bouclier,polthegeist 90 202,Épée et Bouclier
Épée et Bouclier,wimessir v 91 202,Épée et Bouclier
Épée et Bouclier,taupiqueur 92 202,Épée et Bouclier
Épée et Bouclier,triopikeur 93 202,Épée et Bouclier
Épée et Bouclier,kicklee 94 202,Épée et Bouclier
Épée et Bouclier,tygnon 95 202,Épée et Bouclier
Épée et Bouclier,rhinocorne 96 202,Épée et Bouclier
Épée et Bouclier,rhinocorne 97 202,Épée et Bouclier
Épée et Bouclier,rhinoferos 98 202,Épée et Bouclier
Épée et Bouclier,rhinastoc 99 202,Épée et Bouclier
Épée et Bouclier,simularbre 100 202,Épée et Bouclier
Épée et Bouclier,balbuto 101 202,Épée et Bouclier
Épée et Bouclier,balbuto 102 202,Épée et Bouclier
Épée et Bouclier,kaorine 103 202,Épée et Bouclier
Épée et Bouclier,regirock v 104 202,Épée et Bouclier
Épée et Bouclier,tiboudet 105 202,Épée et Bouclier
Épée et Bouclier,bourrinos 106 202,Épée et Bouclier
Épée et Bouclier,dunaja 107 202,Épée et Bouclier
Épée et Bouclier,dunaja 108 202,Épée et Bouclier
Épée et Bouclier,dunaconda 109 202,Épée et Bouclier
Épée et Bouclier,dunaconda 110 202,Épée et Bouclier
Épée et Bouclier,poulpaf 111 202,Épée et Bouclier
Épée et Bouclier,poulpaf 112 202,Épée et Bouclier
Épée et Bouclier,krakos 113 202,Épée et Bouclier
Épée et Bouclier,dolman 114 202,Épée et Bouclier
Épée et Bouclier,dolman v 115 202,Épée et Bouclier
Épée et Bouclier,dolman vmax 116 202,Épée et Bouclier
Épée et Bouclier,zigzaton de galar 117 202,Épée et Bouclier
Épée et Bouclier,lineon de galar 118 202,Épée et Bouclier
Épée et Bouclier,ixon de galar 119 202,Épée et Bouclier
Épée et Bouclier,tenefix v 120 202,Épée et Bouclier
Épée et Bouclier,rapion 121 202,Épée et Bouclier
Épée et Bouclier,drascore 122 202,Épée et Bouclier
Épée et Bouclier,cradopaud 123 202,Épée et Bouclier
Épée et Bouclier,coatox 124 202,Épée et Bouclier
Épée et Bouclier,goupilou 125 202,Épée et Bouclier
Épée et Bouclier,roublenard 126 202,Épée et Bouclier
Épée et Bouclier,miaouss de galar 127 202,Épée et Bouclier
Épée et Bouclier,berserkatt de galar 128 202,Épée et Bouclier
Épée et Bouclier,mysdibule 129 202,Épée et Bouclier
Épée et Bouclier,grindur 130 202,Épée et Bouclier
Épée et Bouclier,noacier 131 202,Épée et Bouclier
Épée et Bouclier,limonde de galar 132 202,Épée et Bouclier
Épée et Bouclier,scalpion 133 202,Épée et Bouclier
Épée et Bouclier,scalproie 134 202,Épée et Bouclier
Épée et Bouclier,corvaillus 135 202,Épée et Bouclier
Épée et Bouclier,charibari 136 202,Épée et Bouclier
Épée et Bouclier,pachyradjah 137 202,Épée et Bouclier
Épée et Bouclier,zacian v 138 202,Épée et Bouclier
Épée et Bouclier,zamazenta v 139 202,Épée et Bouclier
Épée et Bouclier,ronflex 140 202,Épée et Bouclier
Épée et Bouclier,ronflex v 141 202,Épée et Bouclier
Épée et Bouclier,ronflex vmax 142 202,Épée et Bouclier
Épée et Bouclier,hoothoot 143 202,Épée et Bouclier
Épée et Bouclier,noarfang 144 202,Épée et Bouclier
Épée et Bouclier,chinchidou 145 202,Épée et Bouclier
Épée et Bouclier,chinchidou 146 202,Épée et Bouclier
Épée et Bouclier,pashmilla 147 202,Épée et Bouclier
Épée et Bouclier,gouroutan 148 202,Épée et Bouclier
Épée et Bouclier,draieul 149 202,Épée et Bouclier
Épée et Bouclier,minisange 150 202,Épée et Bouclier
Épée et Bouclier,bleuseille 151 202,Épée et Bouclier
Épée et Bouclier,moumouton 152 202,Épée et Bouclier
Épée et Bouclier,moumouton 153 202,Épée et Bouclier
Épée et Bouclier,moumouflon 154 202,Épée et Bouclier
Épée et Bouclier,nigosier v 155 202,Épée et Bouclier
Épée et Bouclier,ballon 156 202,Épée et Bouclier
Épée et Bouclier,travis 157 202,Épée et Bouclier
Épée et Bouclier,grande amulette 158 202,Épée et Bouclier
Épée et Bouclier,maillet ecrasant 159 202,Épée et Bouclier
Épée et Bouclier,recuperation d'energie 160 202,Épée et Bouclier
Épée et Bouclier,recherche d'energie 161 202,Épée et Bouclier
Épée et Bouclier,echange d'energie 162 202,Épée et Bouclier
Épée et Bouclier,encens d'evolution 163 202,Épée et Bouclier
Épée et Bouclier,super ball 164 202,Épée et Bouclier
Épée et Bouclier,nabil 165 202,Épée et Bouclier
Épée et Bouclier,hyper potion 166 202,Épée et Bouclier
Épée et Bouclier,oeuf chance 167 202,Épée et Bouclier
Épée et Bouclier,baie prine 168 202,Épée et Bouclier
Épée et Bouclier,rosemary 169 202,Épée et Bouclier
Épée et Bouclier,ecusson metal 170 202,Épée et Bouclier
Épée et Bouclier,canne ordinaire 171 202,Épée et Bouclier
Épée et Bouclier,registre ami 172 202,Épée et Bouclier
Épée et Bouclier,poke enfant 173 202,Épée et Bouclier
Épée et Bouclier,pokematos 3.0 174 202,Épée et Bouclier
Épée et Bouclier,attrape pokemon 175 202,Épée et Bouclier
Épée et Bouclier,dame du centre pokemon 176 202,Épée et Bouclier
Épée et Bouclier,potion 177 202,Épée et Bouclier
Épée et Bouclier,recherches professorales professeure magnolia 178 202,Épée et Bouclier
Épée et Bouclier,rapide ball 179 202,Épée et Bouclier
Épée et Bouclier,super bonbon 180 202,Épée et Bouclier
Épée et Bouclier,moticyclette 181 202,Épée et Bouclier
Épée et Bouclier,baie sitrus 182 202,Épée et Bouclier
Épée et Bouclier,echange 183 202,Épée et Bouclier
Épée et Bouclier,sbire de la team yell 184 202,Épée et Bouclier
Épée et Bouclier,bandeau vitalite 185 202,Épée et Bouclier
Épée et Bouclier,energie boreale 186 202,Épée et Bouclier
Épée et Bouclier,sinistrail v 187 202,Épée et Bouclier
Épée et Bouclier,chartor v 188 202,Épée et Bouclier
Épée et Bouclier,lokhlass v 189 202,Épée et Bouclier
Épée et Bouclier,morpeko v 190 202,Épée et Bouclier
Épée et Bouclier,qulbutoke v 191 202,Épée et Bouclier
Épée et Bouclier,wimessir v 192 202,Épée et Bouclier
Épée et Bouclier,dolman v 193 202,Épée et Bouclier
Épée et Bouclier,tenefix v 194 202,Épée et Bouclier
Épée et Bouclier,zacian v 195 202,Épée et Bouclier
Épée et Bouclier,zamazenta v 196 202,Épée et Bouclier
Épée et Bouclier,ronflex v 197 202,Épée et Bouclier
Épée et Bouclier,nigosier v 198 202,Épée et Bouclier
Épée et Bouclier,travis 199 202,Épée et Bouclier
Épée et Bouclier,rosemary 200 202,Épée et Bouclier
Épée et Bouclier,recherches professorales professeure magnolia 201 202,Épée et Bouclier
Épée et Bouclier,sbire de la team yell 202 202,Épée et Bouclier
Épée et Bouclier,lokhlass vmax 203 202,Épée et Bouclier
Épée et Bouclier,morpeko vmax 204 202,Épée et Bouclier
Épée et Bouclier,dolman vmax 205 202,Épée et Bouclier
Épée et Bouclier,ronflex vmax 206 202,Épée et Bouclier
Épée et Bouclier,travis 207 202,Épée et Bouclier
Épée et Bouclier,rosemary 208 202,Épée et Bouclier
Épée et Bouclier,recherches professorales professeure magnolia 209 202,Épée et Bouclier
Épée et Bouclier,sbire de la team yell 210 202,Épée et Bouclier
Épée et Bouclier,zacian v 211 202,Épée et Bouclier
Épée et Bouclier,zamazenta v 212 202,Épée et Bouclier
Épée et Bouclier,ballon 213 202,Épée et Bouclier
Épée et Bouclier,ecusson metal 214 202,Épée et Bouclier
Épée et Bouclier,canne ordinaire 215 202,Épée et Bouclier
Épée et Bouclier,rapide ball 216 202,Épée et Bouclier
Évolution Céleste,scarabrute 1 203,Épée et Bouclier
Évolution Céleste,granivol 2 203,Épée et Bouclier
Évolution Céleste,floravol 3 203,Épée et Bouclier
Évolution Céleste,cotovol 4 203,Épée et Bouclier
Évolution Céleste,grainipiot 5 203,Épée et Bouclier
Évolution Céleste,tropius 6 203,Épée et Bouclier
Évolution Céleste,phyllali v 7 203,Épée et Bouclier
Évolution Céleste,phyllali vmax 8 203,Épée et Bouclier
Évolution Céleste,chlorobule 9 203,Épée et Bouclier
Évolution Céleste,fragilady 10 203,Épée et Bouclier
Évolution Céleste,crabicoque 11 203,Épée et Bouclier
Évolution Céleste,crabaraque 12 203,Épée et Bouclier
Évolution Céleste,desseliande v 13 203,Épée et Bouclier
Évolution Céleste,desseliande vmax 14 203,Épée et Bouclier
Évolution Céleste,tournicoton 15 203,Épée et Bouclier
Évolution Céleste,blancoton 16 203,Épée et Bouclier
Évolution Céleste,verpom 17 203,Épée et Bouclier
Évolution Céleste,pyroli vmax 18 203,Épée et Bouclier
Évolution Céleste,entei 19 203,Épée et Bouclier
Évolution Céleste,victini 20 203,Épée et Bouclier
Évolution Céleste,pyrax v 21 203,Épée et Bouclier
Évolution Céleste,helionceau 22 203,Épée et Bouclier
Évolution Céleste,nemelios 23 203,Épée et Bouclier
Évolution Céleste,psykokwak 24 203,Épée et Bouclier
Évolution Céleste,akwakwak 25 203,Épée et Bouclier
Évolution Céleste,tentacool 26 203,Épée et Bouclier
Évolution Céleste,tentacruel 27 203,Épée et Bouclier
Évolution Céleste,leviator v 28 203,Épée et Bouclier
Évolution Céleste,leviator vmax 29 203,Épée et Bouclier
Évolution Céleste,aquali vmax 30 203,Épée et Bouclier
Évolution Céleste,suicune v 31 203,Épée et Bouclier
Évolution Céleste,nenupiot 32 203,Épée et Bouclier
Évolution Céleste,lombre 33 203,Épée et Bouclier
Évolution Céleste,ludicolo 34 203,Épée et Bouclier
Évolution Céleste,carvanha 35 203,Épée et Bouclier
Évolution Céleste,sharpedo 36 203,Épée et Bouclier
Évolution Céleste,barpau 37 203,Épée et Bouclier
Évolution Céleste,milobellus 38 203,Épée et Bouclier
Évolution Céleste,lovdisc 39 203,Épée et Bouclier
Évolution Céleste,givrali v 40 203,Épée et Bouclier
Évolution Céleste,givrali vmax 41 203,Épée et Bouclier
Évolution Céleste,tritonde 42 203,Épée et Bouclier
Évolution Céleste,hexagel 43 203,Épée et Bouclier
Évolution Céleste,grelacon 44 203,Épée et Bouclier
Évolution Céleste,seracrawl 45 203,Épée et Bouclier
Évolution Céleste,froussardine 46 203,Épée et Bouclier
Évolution Céleste,bekaglacon 47 203,Épée et Bouclier
Évolution Céleste,hydragla v 48 203,Épée et Bouclier
Évolution Céleste,pikachu 49 203,Épée et Bouclier
Évolution Céleste,raichu 50 203,Épée et Bouclier
Évolution Céleste,voltali vmax 51 203,Épée et Bouclier
Évolution Céleste,loupio 52 203,Épée et Bouclier
Évolution Céleste,lanturn 53 203,Épée et Bouclier
Évolution Céleste,wattouat 54 203,Épée et Bouclier
Évolution Céleste,lainergie 55 203,Épée et Bouclier
Évolution Céleste,pharamp 56 203,Épée et Bouclier
Évolution Céleste,emolga 57 203,Épée et Bouclier
Évolution Céleste,galvagon v 58 203,Épée et Bouclier
Évolution Céleste,galvagon vmax 59 203,Épée et Bouclier
Évolution Céleste,regieleki 60 203,Épée et Bouclier
Évolution Céleste,soporifik 61 203,Épée et Bouclier
Évolution Céleste,hypnomade 62 203,Épée et Bouclier
Évolution Céleste,artikodin de galar 63 203,Épée et Bouclier
Évolution Céleste,mentali v 64 203,Épée et Bouclier
Évolution Céleste,mentali vmax 65 203,Épée et Bouclier
Évolution Céleste,qulbutoke 66 203,Épée et Bouclier
Évolution Céleste,tenefix 67 203,Épée et Bouclier
Évolution Céleste,chovsourir 68 203,Épée et Bouclier
Évolution Céleste,rhinolove 69 203,Épée et Bouclier
Évolution Céleste,golemastoc v 70 203,Épée et Bouclier
Évolution Céleste,flabebe 71 203,Épée et Bouclier
Évolution Céleste,floette 72 203,Épée et Bouclier
Évolution Céleste,florges 73 203,Épée et Bouclier
Évolution Céleste,nymphali v 74 203,Épée et Bouclier
Évolution Céleste,nymphali vmax 75 203,Épée et Bouclier
Évolution Céleste,pitrouille 76 203,Épée et Bouclier
Évolution Céleste,banshitrouye 77 203,Épée et Bouclier
Évolution Céleste,bombydou 78 203,Épée et Bouclier
Évolution Céleste,rubombelle 79 203,Épée et Bouclier
Évolution Céleste,marshadow 80 203,Épée et Bouclier
Évolution Céleste,tygnon 81 203,Épée et Bouclier
Évolution Céleste,electhor de galar 82 203,Épée et Bouclier
Évolution Céleste,charmina v 83 203,Épée et Bouclier
Évolution Céleste,hippopotas 84 203,Épée et Bouclier
Évolution Céleste,hippodocus 85 203,Épée et Bouclier
Évolution Céleste,nodulithe 86 203,Épée et Bouclier
Évolution Céleste,geolithe 87 203,Épée et Bouclier
Évolution Céleste,gigalithe 88 203,Épée et Bouclier
Évolution Céleste,batracne 89 203,Épée et Bouclier
Évolution Céleste,crapustule 90 203,Épée et Bouclier
Évolution Céleste,lougaroc v 91 203,Épée et Bouclier
Évolution Céleste,lougaroc vmax 92 203,Épée et Bouclier
Évolution Céleste,sulfura de galar 93 203,Épée et Bouclier
Évolution Céleste,noctali v 94 203,Épée et Bouclier
Évolution Céleste,noctali vmax 95 203,Épée et Bouclier
Évolution Céleste,pifeuil 96 203,Épée et Bouclier
Évolution Céleste,tengalice 97 203,Épée et Bouclier
Évolution Céleste,baggiguane 98 203,Épée et Bouclier
Évolution Céleste,baggaid 99 203,Épée et Bouclier
Évolution Céleste,miasmax v 100 203,Épée et Bouclier
Évolution Céleste,miasmax vmax 101 203,Épée et Bouclier
Évolution Céleste,zorua 102 203,Épée et Bouclier
Évolution Céleste,zoroark 103 203,Épée et Bouclier
Évolution Céleste,goupilou 104 203,Épée et Bouclier
Évolution Céleste,roublenard 105 203,Épée et Bouclier
Évolution Céleste,altaria 106 203,Épée et Bouclier
Évolution Céleste,draby 107 203,Épée et Bouclier
Évolution Céleste,drackhaus 108 203,Épée et Bouclier
Évolution Céleste,drattak 109 203,Épée et Bouclier
Évolution Céleste,rayquaza v 110 203,Épée et Bouclier
Évolution Céleste,rayquaza vmax 111 203,Épée et Bouclier
Évolution Céleste,dialga 112 203,Épée et Bouclier
Évolution Céleste,solochi 113 203,Épée et Bouclier
Évolution Céleste,diamat 114 203,Épée et Bouclier
Évolution Céleste,trioxhydre 115 203,Épée et Bouclier
Évolution Céleste,kyurem 116 203,Épée et Bouclier
Évolution Céleste,bruyverne v 117 203,Épée et Bouclier
Évolution Céleste,zygarde 118 203,Épée et Bouclier
Évolution Céleste,draieul 119 203,Épée et Bouclier
Évolution Céleste,pomdrapi 120 203,Épée et Bouclier
Évolution Céleste,dratatin 121 203,Épée et Bouclier
Évolution Céleste,duralugon v 122 203,Épée et Bouclier
Évolution Céleste,duralugon vmax 123 203,Épée et Bouclier
Évolution Céleste,regidrago 124 203,Épée et Bouclier
Évolution Céleste,evoli 125 203,Épée et Bouclier
Évolution Céleste,teddiursa 126 203,Épée et Bouclier
Évolution Céleste,ursaring 127 203,Épée et Bouclier
Évolution Céleste,queulorior 128 203,Épée et Bouclier
Évolution Céleste,parecool 129 203,Épée et Bouclier
Évolution Céleste,vigoroth 130 203,Épée et Bouclier
