set_name,card_name,release_date,cards_count,bloc_name
Voltage Éclatant,darumacho de galar v 169 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,pikachu v 170 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,pharamp v  171 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,alakazam v 172 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,monthracite v 173 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,palarticho de galar v 174 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,drascore v 175 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,steelix v 176 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,exagide v 177 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,togekiss v 178 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,alistair 179 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,faiza 180 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,canon 181 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,tarak 182 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,donna 183 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,sally 184 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,dame du centre pokemon 185 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,astronelle vmax 186 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,darumacho de galar vmax 187 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,pikachu vmax 188 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,monthracite vmax 189 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,exagide vmax 190 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,togekiss vmax 191 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,alistair 192 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,faiza 193 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,canon 194 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,tarak 195 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,donna 196 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,sally 197 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,ixon de galar 198 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,gouroutan 199 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,cape d'endurance 200 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,medaille du heros 201 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,capsule memoire 202 185,13/11/2020,203,Épée et Bouclier
Voltage Éclatant,viseur telescopique 203 185,13/11/2020,203,Épée et Bouclier
XY,florizarre ex 1 146,22/02/2014,146,XY
XY,mega florizarre ex 2 146,22/02/2014,146,XY
XY,aspicot 3 146,22/02/2014,146,XY
XY,coconfort 4 146,22/02/2014,146,XY
XY,dardargnan 5 146,22/02/2014,146,XY
XY,coxy 6 146,22/02/2014,146,XY
XY,coxyclaque 7 146,22/02/2014,146,XY
XY,muciole 8 146,22/02/2014,146,XY
XY,lumivole 9 146,22/02/2014,146,XY
XY,feuillajou 10 146,22/02/2014,146,XY
XY,feuiloutan 11 146,22/02/2014,146,XY
XY,marisson 12 146,22/02/2014,146,XY
XY,boguerisse 13 146,22/02/2014,146,XY
XY,blindepique 14 146,22/02/2014,146,XY
XY,lepidonille 15 146,22/02/2014,146,XY
XY,peregrain 16 146,22/02/2014,146,XY
XY,prismillon 17 146,22/02/2014,146,XY
XY,cabriolaine 18 146,22/02/2014,146,XY
XY,chevroum 19 146,22/02/2014,146,XY
XY,limagma 20 146,22/02/2014,146,XY
XY,volcaropod 21 146,22/02/2014,146,XY
XY,flamajou 22 146,22/02/2014,146,XY
XY,flamoutan 23 146,22/02/2014,146,XY
XY,feunnec 24 146,22/02/2014,146,XY
XY,roussil 25 146,22/02/2014,146,XY
XY,goupelin 26 146,22/02/2014,146,XY
XY,braisillon 27 146,22/02/2014,146,XY
XY,flambusard 28 146,22/02/2014,146,XY
XY,tortank ex 29 146,22/02/2014,146,XY
XY,mega tortank ex 30 146,22/02/2014,146,XY
XY,kokiyas 31 146,22/02/2014,146,XY
XY,crustabri 32 146,22/02/2014,146,XY
XY,stari 33 146,22/02/2014,146,XY
XY,staross 34 146,22/02/2014,146,XY
XY,lokhlass 35 146,22/02/2014,146,XY
XY,corayon 36 146,22/02/2014,146,XY
XY,flotajou 37 146,22/02/2014,146,XY
XY,flotoutan 38 146,22/02/2014,146,XY
XY,grenousse 39 146,22/02/2014,146,XY
XY,croaporal 40 146,22/02/2014,146,XY
XY,amphinobi 41 146,22/02/2014,146,XY
XY,pikachu 42 146,22/02/2014,146,XY
XY,raichu 43 146,22/02/2014,146,XY
XY,voltorbe 44 146,22/02/2014,146,XY
XY,electrode 45 146,22/02/2014,146,XY
XY,emolga ex 46 146,22/02/2014,146,XY
XY,abo 47 146,22/02/2014,146,XY
XY,arbok 48 146,22/02/2014,146,XY
XY,spoink 49 146,22/02/2014,146,XY
XY,groret 50 146,22/02/2014,146,XY
XY,venipatte 51 146,22/02/2014,146,XY
XY,scobolide 52 146,22/02/2014,146,XY
XY,brutapode 53 146,22/02/2014,146,XY
XY,brocelome 54 146,22/02/2014,146,XY
XY,desseliande 55 146,22/02/2014,146,XY
XY,pitrouille 56 146,22/02/2014,146,XY
XY,banshitrouye 57 146,22/02/2014,146,XY
XY,taupiqueur 58 146,22/02/2014,146,XY
XY,triopikeur 59 146,22/02/2014,146,XY
XY,rhinocorne 60 146,22/02/2014,146,XY
XY,rhinoferos 61 146,22/02/2014,146,XY
XY,rhinastoc 62 146,22/02/2014,146,XY
XY,seleroc 63 146,22/02/2014,146,XY
XY,solaroc 64 146,22/02/2014,146,XY
XY,charpenti 65 146,22/02/2014,146,XY
XY,ouvrifier 66 146,22/02/2014,146,XY
XY,betochef 67 146,22/02/2014,146,XY
XY,tenefix 68 146,22/02/2014,146,XY
XY,mascaiman 69 146,22/02/2014,146,XY
XY,escroco 70 146,22/02/2014,146,XY
XY,crocorible 71 146,22/02/2014,146,XY
XY,zorua 72 146,22/02/2014,146,XY
XY,zoroark 73 146,22/02/2014,146,XY
XY,sepiatop 74 146,22/02/2014,146,XY
XY,sepiatop 75 146,22/02/2014,146,XY
XY,sepiatroce 76 146,22/02/2014,146,XY
XY,sepiatroce 77 146,22/02/2014,146,XY
XY,yveltal 78 146,22/02/2014,146,XY
XY,yveltal ex 79 146,22/02/2014,146,XY
XY,airmure ex 80 146,22/02/2014,146,XY
XY,scalpion 81 146,22/02/2014,146,XY
XY,scalproie 82 146,22/02/2014,146,XY
XY,monorpale 83 146,22/02/2014,146,XY
XY,dimocles 84 146,22/02/2014,146,XY
XY,exagide 85 146,22/02/2014,146,XY
XY,exagide 86 146,22/02/2014,146,XY
XY,rondoudou 87 146,22/02/2014,146,XY
XY,rondoudou 88 146,22/02/2014,146,XY
XY,grodoudou 89 146,22/02/2014,146,XY
XY,grodoudou 90 146,22/02/2014,146,XY
XY,m. mime 91 146,22/02/2014,146,XY
XY,fluvetin 92 146,22/02/2014,146,XY
XY,cocotine 93 146,22/02/2014,146,XY
XY,sucroquin 94 146,22/02/2014,146,XY
XY,cupcanaille 95 146,22/02/2014,146,XY
XY,xerneas 96 146,22/02/2014,146,XY
XY,xerneas ex 97 146,22/02/2014,146,XY
XY,doduo 98 146,22/02/2014,146,XY
XY,dodrio 99 146,22/02/2014,146,XY
XY,tauros 100 146,22/02/2014,146,XY
XY,insolourdo 101 146,22/02/2014,146,XY
XY,nirondelle 102 146,22/02/2014,146,XY
XY,heledelle 103 146,22/02/2014,146,XY
XY,skitty 104 146,22/02/2014,146,XY
XY,delcatty 105 146,22/02/2014,146,XY
XY,keunotor 106 146,22/02/2014,146,XY
XY,castorno 107 146,22/02/2014,146,XY
XY,ponchiot 108 146,22/02/2014,146,XY
XY,ponchien 109 146,22/02/2014,146,XY
XY,mastouffe 110 146,22/02/2014,146,XY
XY,sapereau 111 146,22/02/2014,146,XY
XY,excavarenne 112 146,22/02/2014,146,XY
XY,passerouge 113 146,22/02/2014,146,XY
XY,couafarel 114 146,22/02/2014,146,XY
XY,olivier 115 146,22/02/2014,146,XY
XY,evolusoda 116 146,22/02/2014,146,XY
XY,jardin des fees 117 146,22/02/2014,146,XY
XY,super ball 118 146,22/02/2014,146,XY
XY,grigri protecteur 119 146,22/02/2014,146,XY
XY,rappel max 120 146,22/02/2014,146,XY
XY,bandeau muscle 121 146,22/02/2014,146,XY
XY,professeur platane 122 146,22/02/2014,146,XY
XY,lettre du professeur 123 146,22/02/2014,146,XY
XY,carton rouge 124 146,22/02/2014,146,XY
XY,rollers 125 146,22/02/2014,146,XY
XY,cercle des ombres 126 146,22/02/2014,146,XY
XY,sannah 127 146,22/02/2014,146,XY
XY,super potion 128 146,22/02/2014,146,XY
XY,sbire de la team flare 129 146,22/02/2014,146,XY
XY,double energie incolore 130 146,22/02/2014,146,XY
XY,energie multicolore 131 146,22/02/2014,146,XY
XY,energie plante 132 146,22/02/2014,146,XY
XY,energie feu 133 146,22/02/2014,146,XY
XY,energie eau 134 146,22/02/2014,146,XY
XY,energie electrique 135 146,22/02/2014,146,XY
XY,energie psy 136 146,22/02/2014,146,XY
XY,energie combat 137 146,22/02/2014,146,XY
XY,energie obscurite 138 146,22/02/2014,146,XY
XY,energie metal 139 146,22/02/2014,146,XY
XY,energie fee 140 146,22/02/2014,146,XY
XY,florizarre ex 141 146,22/02/2014,146,XY
XY,tortank ex 142 146,22/02/2014,146,XY
XY,emolga ex 143 146,22/02/2014,146,XY
XY,yveltal ex 144 146,22/02/2014,146,XY
XY,airmure ex 145 146,22/02/2014,146,XY
XY,xerneas ex 146 146,22/02/2014,146,XY
Zénith Suprême,mystherbe 1 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,ortide 2 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,joliflor 3 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,saquedeneu 4 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,bouldeneu 5 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,insecateur 6 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,tournegrin 7 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,yanma 8 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,yanmega 9 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,crikzik 10 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,ceribou 11 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,vortente 12 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,phyllali v 13 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,phyllali vstar 14 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,larvibule 15 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zarude 16 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,sylveroy 17 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,dracaufeu v 18 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,dracaufeu vstar 19 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,dracaufeu radieux 20 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,entei 21 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,flamoutan v 22 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,flamoutan vstar 23 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,pyronille 24 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,pyrax 25 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,volcanion 26 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,tritox 27 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,malamandre 28 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,otaria 29 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,m. mime de galar 30 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,wailmer 31 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,wailord 32 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,ecrapince 33 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,stalgamin 34 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lovdisc 35 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,kyogre 36 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,kyogre v 37 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,givrali v 38 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lixy 39 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lixy 40 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,luxio 41 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,luxio 42 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,luxray 43 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,luxray 44 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,motisma v 45 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,motisma vstar 46 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,emolga 47 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lamperoie 48 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,galvaran 49 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,iguolta 50 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,chrysapile radieux 51 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zeraora 52 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zeraora v 53 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zeraora vmax 54 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zeraora vstar 55 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,wattapik 56 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,noeunoeuf 57 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,noadkoko 58 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,mewtwo 59 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,mew v 60 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,girafarig 61 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,seleroc 62 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,teraclope 63 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,tokopiyon 64 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,sorcilence v 65 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,sorcilence vmax 66 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,amovenus 67 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,gravalanch 68 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,solaroc 69 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,balbuto 70 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,riolu 71 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,pandespiegle 72 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,rocabot 73 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lougaroc 74 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,smogo 75 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,absol 76 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,chacripan 77 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,leopardus 78 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,escroco 79 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,pandarbare 80 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,venalgue 81 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,kravarech 82 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,hoopa 83 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,miaouss de galar 84 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,berserkatt de galar 85 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,cizayox 86 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,galekid 87 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,galegon 88 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,galeking 89 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,metang 90 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,scalpion 91 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,scalpion 92 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,scalproie 93 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zacian 94 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zacian v 95 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zacian vstar 96 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zamazenta 97 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zamazenta v 98 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zamazenta vstar 99 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,rayquaza v 100 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,rayquaza vmax 101 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,rayquaza vmax 102 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,duralugon v 103 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,duralugon vmax 104 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,ethernatos radieux 105 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,tauros 106 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,metamorph 107 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,evoli v 108 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,ronflex 109 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,etourmi 110 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,keunotor 111 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,pijako 112 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,regigigas v 113 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,regigigas vstar 114 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,shaymin 115 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,mastouffe v 116 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,manglouton 117 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,argouste 118 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,gouroutan 119 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,rongrigou v 120 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,moumouton 121 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,moumouflon 122 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,faiza 123 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,travis 124 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,maillet ecrasant 125 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,trou brothers 126 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,recuperation d'energie 127 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,recherche d'energie 128 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,echange d'energie 129 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,amis de hisui 130 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,amis de sinnoh 131 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,super ball 132 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,nabil 133 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,tarak 134 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,aspirateur perdu 135 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,donna 136 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,poke ball 137 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,attrape pokemon 138 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,potion 139 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,roy 140 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,super bonbon 141 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,valise de secours 142 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,pierre scellee celeste 143 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,echange 144 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,chaussures de randonnee 145 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,hyper ball 146 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,eclat d'inezia 147 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,amis de hisui 148 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,amis de sinnoh 149 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,recherches professorales professeur sorbier 150 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,percupio 151 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,energie plante 152 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,energie feu 153 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,energie eau 154 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,energie electrique 155 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,energie psy 156 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,energie combat 157 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,energie obscurite 158 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,energie metal 159 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,pikachu 160 159,20/01/2023,230,Épée et Bouclier
Zénith Suprême,voltorbe de hisui gg01 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,melokrik gg02 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,maganon gg03 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,plumeline gg04 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lokhlass gg05 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,manaphy gg06 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,keldeo gg07 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,elekable gg08 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,salarsen gg09 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,mew gg10 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,seleroc gg11 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,deoxys gg12 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,diancie gg13 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,guerilande gg14 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,solaroc gg15 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,absol gg16 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,roublenard gg17 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,magnezone gg18 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,altaria gg19 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,latias gg20 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,muplodocus de hisui gg21 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,metamorph (chamallot) gg22 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,insolourdo gg23 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,ecremeuh gg24 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,castorno gg25 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,riolu gg26 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,tylton gg27 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,skelenox gg28 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,keunotor gg29 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,pikachu gg30 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,tortipouss gg31 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,paras gg32 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,medhyena gg33 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,wattouat gg34 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,phyllali vstar gg35 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,entei v gg36 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,flamoutan vstar gg37 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,suicune v gg38 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lumineon v gg39 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,givrali vstar gg40 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,raikou v gg41 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zeraora vmax gg42 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zeraora vstar gg43 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,mewtwo vstar gg44 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,deoxys vmax gg45 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,deoxys vstar gg46 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,sorcilence vmax gg47 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zacian v gg48 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,drascore v gg49 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,darkrai vstar gg50 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,clamiral de hisui v gg51 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,clamiral de hisui vstar gg52 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,hoopa v gg53 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zamazenta v gg54 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,regigigas vstar gg55 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,zoroark de hisui vstar gg56 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,adamantin gg57 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,attention de tcheren gg58 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,experience de nikolai gg59 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,ambition de cynthia gg60 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,vitalite de flo gg61 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lino gg62 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,nacchara gg63 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,lona gg64 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,roy gg65 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,roxanne gg66 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,palkia originel vstar gg67 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,dialga originel vstar gg68 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,giratina vstar gg69 gg70,20/01/2023,230,Épée et Bouclier
Zénith Suprême,arceus vstar gg70 gg70,20/01/2023,230,Épée et Bouclier
Écarlate et Violet,pomdepik 1 198,31/03/2023,258,Écarlate et Violet
Écarlate et Violet,scarhino 2 198,31/03/2023,258,Écarlate et Violet
